csd_id,name,smiles1,smiles2,year,functionality,group
ETFTCQ,"4,4',5,5'-Tetraethyl-tetrathiofulvalene bis(7,7,8,8-tetracyanoquinodimethane)",CCC1=C(CC)SC(S1)=C1SC(=C(CC)S1)CC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1977,weak_bond,1
HMPASN,Hexamethylphosphamide bis(heptasulfurimide),CN(C)P(=O)(N(C)C)N(C)C,N1SSSSSSS1,1977,h-bond,2
HMTHQU,Hexamethylenetetramine-hydroquinone,C1N2CN3CN1CN(C2)C3,Oc1ccc(O)cc1,1977,h-bond,2
HODMLN,"1,4,7,10,13,16-Hexaoxacyclo-octadecane bis(malononitrile)",N#CCC#N,C1COCCOCCOCCOCCOCCO1,1977,weak_bond,1
ITYAEA10,"3,3',5-Tri-iodothyroacetic acid N-diethanolamine",OC(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,OCCNCCO,1977,h-bond,2
NPQHRQ,"1,4-Naphthoquinone hydroquinone",O=C1C=CC(=O)c2ccccc12,Oc1ccc(O)cc1,1977,h-bond,2
PENPYM,Pyromellitic acid dianhydride-phenanthrene complex,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2c(c1)ccc1ccccc21,1977,weak_bond,1
PMEANT,"N,N'-Dimethyl-pyromellitic di-imide anthracene complex",c1ccc2cc3ccccc3cc2c1,CN1C(=O)c2cc3C(=O)N(C)C(=O)c3cc2C1=O,1977,weak_bond,1
SACCAF,N-Acetylsulfanilamide-caffeine,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,1977,h-bond,2
SANAPY,Sulfanilamide antipyrine,Nc1ccc(cc1)S(N)(=O)=O,CN1N(C(=O)C=C1C)c1ccccc1,1977,h-bond,2
SEOTCR,"4,4',5,5'-Tetramethyl-Ã?Â”2,2'-bis-1,3-diselenolium 7,7,8,8-tetracyanoquinodimethane",CC1=C(C)[Se]C([Se]1)=C1[Se]C(=C(C)[Se]1)C,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1977,weak_bond,1
TCQPAN10,"o-Phenanthroline 7,7,8,8-tetracyanoquinodimethane",c1cnc2c(c1)ccc1cccnc21,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1977,weak_bond,1
THOPBA,bis(Theophylline) phenobarbital,CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1977,h-bond,2
TITACE10,"3,3',5,5'-Tetraiodo-thyroacetic acid N-diethanolamine",OC(=O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,OCCNCCO,1977,h-bond,2
ADOSBU,Adenosine-5-bromouracil,Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,BrC1=CNC(=O)NC1=O,1978,h-bond,2
ASKNBZ,1-Acetylskatole trinitrobenzene,CC(=O)N1C=C(C)c2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1978,weak_bond,1
BPHIPH,"Indan-1,2,3-trione-2-(N-benzoyl-N-phenylhydrazone) indan-1,2,3-trione-2-(N-phenylhydrazone)",O=C(N(N=C1C(=O)c2ccccc2C1=O)c1ccccc1)c1ccccc1,O=C1c2ccccc2C(=O)C1=NNc1ccccc1,1978,weak_bond,1
CAZTBZ01,Cycl(3.2.2)azine s-trinitrobenzene,C1=CC2=CC=C3C=CC(=C1)N23,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1978,weak_bond,1
ETCZCE,bis(9-Ethylcarbazole)-tetracyanoethylene,CCN1c2ccccc2c2ccccc12,N#CC(C#N)=C(C#N)C#N,1978,weak_bond,1
HBIPSH,"2,3-Dihydrobenzimidazole-2-spirocyclohexane 5,6-(N,N'-dipiperidino)-isobenzimidazole-2-spirocyclohexane",C1CCN(CC1)C1=CC2=NC3(CCCCC3)N=C2C=C1N1CCCCC1,C1CCC2(CC1)Nc1ccccc1N2,1978,weak_bond,1
HMTFCQ,"Hexamethylenetetrathiofulvalene-7,7,8,8-tetracyanoquinodimethane",C1CC2=C(C1)SC(S2)=C1SC2=C(CCC2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1978,weak_bond,1
HMTMCR,Hexamethylenetetramine bis(m-cresol),C1N2CN3CN1CN(C2)C3,Cc1cccc(O)c1,1978,halogen_bond,3
HOXBSA,"1,4,7,10,13,16-Hexaoxacyclo-octadecane bis(benzenesulfonamide)",NS(=O)(=O)c1ccccc1,C1COCCOCCOCCOCCOCCO1,1978,h-bond,2
IACNCA,Indole-3'-acetic acid nicotinamide,NC(=O)c1cccnc1,OC(=O)CC1=CNc2ccccc12,1978,h-bond,2
IMMXPS,"Imidazole 2-hydroxy-4,4,5,5-tetramethyl-1,3,2-dioxa-phospholane-2-sulfide",CC1(C)OP(O)(=S)OC1(C)C,N1C=CN=C1,1978,h-bond,2
MBZTCE01,Hexamethylbenzene tetracyanoethylene,Cc1c(C)c(C)c(C)c(C)c1C,N#CC(C#N)=C(C#N)C#N,1978,weak_bond,1
MTBPNP,2-Methylthio-6-benzamidopurine p-nitrophenol,CSc1nc(NC(=O)c2ccccc2)c2NC=Nc2n1,Oc1ccc(cc1)N(=O)=O,1978,h-bond,2
MYFLTC,"2,2'-(cyclohexa-2,5-diene-1,4-diylidene)dipropanedinitrile 2-(2H-1,3-dithiol-2-ylidene)-5,6-dihydro-2H,4H-cyclopenta[d][1,3]dithiole",C1CC2=C(C1)SC(S2)=C1SC=CS1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1978,weak_bond,1
NPQNHQ,"bis(Naphtho-1,4-quinone)naphtho-1,4-hydroquinone",Oc1ccc(O)c2ccccc12,O=C1C=CC(=O)c2ccccc12,1978,h-bond,2
PANCYQ,"Phenanthrene-2,3-dichloro-5,6-dicyano-p-benzoquinone complex",c1ccc2c(c1)ccc1ccccc21,ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N,1978,weak_bond,1
STINBZ,"Stilbene bis(1,3,5-trinitrobenzene)",c1ccc(cc1)C=Cc1ccccc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1978,weak_bond,1
TCQPER,"Perylene-7,7,8,8-tetracyanoquinodimethane complex",c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1978,weak_bond,1
TOPPNP,Theophylline p-nitrophenol,Oc1ccc(cc1)N(=O)=O,CN1C(=O)N(C)C2=C(N=CN2)C1=O,1978,h-bond,2
ZPHCYQ,"bis(9,10-Diazaphenanthrene) 2,3-dichloro-5,6-dicyano-1,4-benzoquinone complex",c1ccc2c(c1)nnc1ccccc21,ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N,1978,h-bond,2
BARMIM,Barbital 1-methylimidazole,CCC1(CC)C(=O)NC(=O)NC1=O,CN1C=CN=C1,1979,h-bond,2
BPPFBP,Biphenyl perfluorobiphenyl complex,Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,c1ccc(cc1)c1ccccc1,1979,weak_bond,1
CEZOMN,"N,N'-bis(2-Cyanoethyl)-1,10-diaza-4,7,13,16-tetraoxacyclo-octadecane malononitrile",N#CCC#N,N#CCCN1CCOCCOCCN(CCOCCOCC1)CCC#N,1979,weak_bond,1
MPAHFB,"N,N,N',N'-Tetramethyl-p-phenylenediamine hexafluorobenzene complex",CN(C)c1ccc(cc1)N(C)C,Fc1c(F)c(F)c(F)c(F)c1F,1979,weak_bond,1
MPPZPO,"5-Methyl-10-phenyl-10-oxo-5,10-dihydro-phenophosphazine phenol",Oc1ccccc1,CN1c2ccccc2P(=O)(c2ccccc2)c2ccccc12,1979,h-bond,2
MTZICA,"5-(3,3-Dimethyl-1-triazenyl)-imidazole-4-carboxamide",CN(C)N=NC1=C(N=CN1)C(N)=O,CN(C)N=NC1=C(NC=N1)C(N)=O,1979,h-bond,2
MUROXA,bis(N-Methyl-urea) oxalic acid,OC(=O)C(O)=O,CNC(N)=O,1979,h-bond,2
NAPYMA,Naphthalene-pyromellitic dianhydride complex,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2ccccc2c1,1979,weak_bond,1
PCLPMS,2-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)-phenothiazine bis(methanesulfonic acid),CS(O)(=O)=O,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,1979,weak_bond,1
PERPBQ,"Perylene 2,5-dibromo-3,6-dichloro-p-benzoquinone complex",c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,ClC1=C(Br)C(=O)C(=C(Br)C1=O)Cl,1979,weak_bond,1
PTSTCQ,"5-Phenyl-1,3-thiaselenole-2-thione 7,7,8,8-tetracyanoquinodimethane complex",S=C1SC(=C[Se]1)c1ccccc1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1979,h-bond,2
RSHMTA,Hexamethylenetetramine resorcinol,C1N2CN3CN1CN(C2)C3,Oc1cccc(O)c1,1979,h-bond,2
TTFCAN,Tetrathiafulvalene chloranil,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,S1C=CSC1=C1SC=CS1,1979,halogen_bond,3
TTFFAN,Tetrathiafulvalene fluoranil complex,FC1=C(F)C(=O)C(=C(F)C1=O)F,S1C=CSC1=C1SC=CS1,1979,halogen_bond,3
UREATE,bis(Urea) orthotelluric acid,NC(N)=O,O[Te](O)(O)(O)(O)O,1979,h-bond,2
UROXAM,Urea oxalic acid,NC(N)=O,OC(=O)C(O)=O,1979,h-bond,2
ANPHXN,"Anthracene 1,1'-bi-3,5-dichloro-4-oxo-hexa-2,5-dienylidene complex",c1ccc2cc3ccccc3cc2c1,ClC1=CC(C=C(Cl)C1=O)=C1C=C(Cl)C(=O)C(=C1)Cl,1980,weak_bond,1
BZQTCQ10,"7,8-benzoquinoline 7,7,8,8-Tetracyanoquinodimethane",c1ccc2c(c1)ccc1cccnc21,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1980,h-bond,2
DPHPZL,"5,5-Diphenylhydantoin 1-(4-bromophenyl)-4-dimethylamino-2,3-dimethyl-3-pyrazolin-5-one",CN(C)C1=C(C)N(C)N(c2ccc(Br)cc2)C1=O,O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1,1980,h-bond,2
EDCDMP10,"3,5-Dichlorophenol 2,6-dimethylphenol",Oc1cc(Cl)cc(Cl)c1,Cc1cccc(C)c1O,1980,h-bond,2
OMTFNQ,"3,4;3',4'-Octamethylene-2,2',5,5'-tetrathiafulvalene 2,5-dimethoxy-7,7,8,8-tetracyanoquinodimethane",COC1=CC(C(=CC1=C(C#N)C#N)OC)=C(C#N)C#N,C1CCC2=[S]C([S]=C2C1)=C1[S]=C2CCCCC2=[S]1,1980,weak_bond,1
PDTOMS,pseudo-racemic Podopetaline ormosanine,C1CCC(NC1)C12CC(C=C3CCCNC13)C1CCCCN1C2,C1CCC(NC1)C12CC(CC3CCCNC13)C1CCCCN1C2,1980,weak_bond,1
PTZPMA,Phenothiazine-pyromellitic dianhydride complex,N1c2ccccc2Sc2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1980,weak_bond,1
PYRFLR,Pyrene tetrafluoro-p-benzoquinone,FC1=C(F)C(=O)C(=C(F)C1=O)F,c1cc2ccc3cccc4ccc(c1)c2c34,1980,weak_bond,1
PYTQIM,"Pyrene 2,6-dichloro-N-tosyl-p-benzoquinone-imine",Cc1ccc(cc1)S(=O)(=O)N=C1C=C(Cl)C(=O)C(=C1)Cl,c1cc2ccc3cccc4ccc(c1)c2c34,1980,weak_bond,1
PZTCNQ,"Phenazine 5,10-dihydro-5,10-dimethylphenazinium 7,7,8,8-tetracyanoquinodimethane",N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,CN1c2ccccc2N(C)c2ccccc12,1980,weak_bond,1
QUETHU,bis((8-Quinolyl-oxy)-ethoxy-ethyl)ether thiourea,NC(N)=S,C(COCCOc1cccc2cccnc12)OCCOCCOc1cccc2cccnc12,1980,h_bond,2
SKATCE10,Skatole tetracyanoethylene,CC1=CNc2ccccc12,N#CC(C#N)=C(C#N)C#N,1980,h-bond,2
SMZTMP,"3-Sulfanilamido-5-methylisoxazole 2,4-diamino-5-(3,4,5-trimethoxybenzyl)-pyrimidine",COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1,1980,weak_bond,1
THLCTC,"Thieno(3,2-e:4,5-e')-bis(benzo(b)thiophene)-7,7,8,8-tetracyanoquinodimethane",c1cc2c(ccc3sc4ccc5sccc5c4c23)s1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1980,weak_bond,1
URMALN,Urea malonic acid,NC(N)=O,OC(=O)CC(O)=O,1980,h-bond,2
URPRBN01,Dideutero-parabanic acid tetradeutero-urea,NC(N)=O,O=C1NC(=O)C(=O)N1,1980,h-bond,2
BAHFEV,"Dibenzothiophene 7,7,8,8-tetracyanoquinodimethane",S1c2ccccc2c2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1981,weak_bond,1
BALVAL,bis(Ethanolamine) phosphoric acid,OP(O)(O)=O,NCCO,1981,h-bond,2
BAZCUA,"Pyrene 3,3',5,5'-tetrabromo-diphenoxinone",BrC1=CC(C=C(Br)C1=O)=C1C=C(Br)C(=O)C(=C1)Br,c1cc2ccc3cccc4ccc(c1)c2c34,1981,weak_bond,1
BAZDAH,"Pyrene 3,3',5,5'-tetrachloro-diphenoxinone",ClC1=CC(C=C(Cl)C1=O)=C1C=C(Cl)C(=O)C(=C1)Cl,c1cc2ccc3cccc4ccc(c1)c2c34,1981,weak_bond,1
MEASPO,Methyldiphenylarsine sulfide tris(dimethylamino)-phosphine oxide,CN(C)P(=O)(N(C)C)N(C)C,C[As](=S)(c1ccccc1)c1ccccc1,1981,weak_bond,1
NPHSBT,"(2R,3R)-(-)-Bicyclo(2.2.1)hept-5-ene-2,3-diyl-bis(diphenylphosphine oxide) (-)-di-O-benzoyltartaric acid",OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O,O=P(C1C2CC(C=C2)C1P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1981,h-bond,2
TMFBRQ10,"Tetramethyltetrathiafulvalene 2,3,5,6-tetrabromo-p-benzoquinone",CC1=[S]C([S]=C1C)=C1[S]=C(C)C(=[S]1)C,BrC1=C(Br)C(=O)C(=C(Br)C1=O)Br,1981,weak_bond,1
TPOXLC,bis(Triphenylphosphine-oxide) oxalic acid,OC(=O)C(O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1981,h-bond,2
BALNAD10,"Dibenzotetrathiafulvalene 7,7,8,8-tetracyanoquinodimethane",S1C(Sc2ccccc12)=C1Sc2ccccc2S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1982,weak_bond,1
BECNUS02,Phenazine pyromellitic dianhydride,c1ccc2nc3ccccc3nc2c1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,1982,weak_bond,1
BEFGIC,"Pyrene 2-(3,4-diethoxy-2,5-dioxo-3-cyclopenten-1-ylidene)-malononitrile",CCOC1=C(OCC)C(=O)C(C1=O)=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34,1982,weak_bond,1
BESPEU,"3,4;3',4'-Octamethylene-2,2',5,5'-tetrathiafulvalene 7,7,8,8-tetracyanoquinodimethane",C1CCC2=C(C1)SC(S2)=C1SC2=C(CCCC2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1982,weak_bond,1
BIFYOE,9-Methyladenine 2-thiohydantoin,O=C1CNC(=S)N1,CN1C=Nc2c(N)ncnc12,1982,h-bond,2
BIGCUP,"2,4-Diamino-5-(3,4,5-trimethoxybenzyl)-pyrimidine 5,5-diethylbarbituric acid",COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CCC1(CC)C(=O)NC(=O)NC1=O,1982,h-bond,2
BILXUP,"2,2'-bis(1,3-Dithiole) dimethyl-dicyanofumarate",COC(=O)C(C#N)C(C#N)C(=O)OC,C1=[S]C([S]=C1)=C1[S]=CC=[S]1,1982,h-bond,2
BIRDIP,Tetrathiafulvalene p-dinitrobenzene,O=N(=O)c1ccc(cc1)N(=O)=O,S1C=CSC1=C1SC=CS1,1982,weak_bond,1
BITROL,"Dibenzotetrathiafulvalene 2,5-difluoro-7,7,8,8-tetracyanoquinodimethane",S1C(Sc2ccccc12)=C1Sc2ccccc2S1,FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N,1982,weak_bond,1
BITYUY,"1,7,10,16-Tetraoxa-4,13-diazacyclo-octadecane tetrakis(thiourea)",NC(N)=S,C1COCCOCCNCCOCCOCCN1,1982,h-bond,2
BIWVUY,bis(Acridine) pyromellitic dianhydride,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2nc3ccccc3cc2c1,1982,h-bond,2
BIXFOD,"2,3-Dimethyl-4-dimethylamino-1-phenyl-1,2-diazol-5-one tris(thiourea)",NC(N)=S,CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,1982,h-bond,2
BODSAO,Resorcinol urea,Oc1cccc(O)c1,NC(N)=O,1982,h-bond,2
BOMDIQ,"2,3,7,8-Tetramethoxyselenanthrene 7,7,8,8-tetracyanoquinodimethane",COc1cc2[Se]c3cc(OC)c(OC)cc3[Se]c2cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1982,chalcogen,4
BOVMEE,Orthoperiodic acid urea,NC(N)=O,O[I](O)(O)(O)(O)=O,1982,h-bond,2
BOWSUB,"bis(Hexamethylenetetraselenafulvalene) 7,7,8,8-tetracyanoquinodimethane",C1CC2=[Se]C([Se]=C2C1)=C1[Se]=C2CCCC2=[Se]1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1982,weak_bond,1
DKPSAL10,"Piperazine-2,5-dione bis(salicylic acid)",OC(=O)c1ccccc1O,O=C1CNC(=O)CN1,1982,h-bond,2
MXTTCQ01,"2,3,7,8-Tetramethoxythianthrene 7,7,8,8-tetracyanoquinodimethane",COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1982,weak_bond,1
BOGGUZ,"3,4-Dimethoxycinnamic acid 2,4-dinitrocinnamic acid",COc1ccc(C=CC(O)=O)cc1OC,OC(=O)C=Cc1ccc(cc1N(=O)=O)N(=O)=O,1983,h-bond,2
BUFXOP,N-Isopentyl-N'-(p-nitrophenylcarbonyl)-urea N-(benzylacetyl)-N'-(p-dimethylaminophenyl)-urea,CC(C)CCNC(=O)NC(=O)c1ccc(cc1)N(=O)=O,CN(C)c1ccc(NC(=O)NC(=O)CCc2ccccc2)cc1,1983,h-bond,2
BUHSIG,"Biphenyl 1,2,4,5-tetracyanobenzene",N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc(cc1)c1ccccc1,1983,weak_bond,1
BUKXOU,"1,2-bis(4-Pyridyl)-ethylene 7,7,8,8-tetracyanoquinodimethane",N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1cc(ccn1)C=Cc1ccncc1,1983,h-bond,2
BUMPEE,(-)-Sparteine 1-(o-bromophenyl)-1-phenylprop-2-ynol,OC(C#C)(c1ccccc1)c1ccccc1Br,C1CCN2CC3CC(CN4CCCCC34)C2C1,1983,h-bond,2
BUNRAD01,Phenothiazine phenazine,N1c2ccccc2Sc2ccccc12,c1ccc2nc3ccccc3nc2c1,1983,h-bond,2
BUWCIF,"9,9'-trans-bis(Telluraxanthenyl) 7,7,8,8-tetracyanoquinodimethane",[Te]1c2ccccc2C(C2c3ccccc3[Te]c3ccccc23)c2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,1983,weak_bond,1
CAFWAH,"Perylene 2,3,5,6-tetrachloro-2,5-cyclohexadiene-1,4-dione complex",ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,1983,weak_bond,1
CAPTOC,"Dithieno(3,2-b:2',3'-d)thiophene 7,7,8,8-tetracyanoquinodimethane",N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C=CC2=C1C1=C(S2)C=CS1,1983,weak_bond,1
CAXFIQ,"(R,R)-(-)-4,6,6a,8,9,10a-Hexahydro-7-ethyl-7H-indolo(3,4-gh)(1,4)benzoxazine bis(p-toluoyl)-l-tartaric acid",Cc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(C)cc1)C(O)=O)C(O)=O,CCN1CCOC2C1CC1=CNc3cccc2c13,1983,h-bond,2
CUWJUZ,Triphenylphosphine oxide tetrachloropyrocatechol,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,1983,halogen_bond,3
TMXSTQ10,"2,2',5,5'-Tetramethoxystilbene 7,7,8,8-tetracyanoquinodimethane",N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,COc1ccc(OC)c(C=Cc2cc(OC)ccc2OC)c1,1983,weak_bond,1
BOTRIL10,1-Isobutyl-3-(p-nitrobenzoyl)-urea 1-(p-dimethylaminophenyl)-3-(phenylacetyl)-urea,CN(C)c1ccc(NC(=O)NC(=O)Cc2ccccc2)cc1,CC(C)CNC(=O)NC(=O)c1ccc(cc1)N(=O)=O,1984,h-bond,2
BUDWAY10,9-(2-Carboxyethyl)-guanine 1-methylcytosine,NC1=NC2=C(N=CN2CCC(O)=O)C(=O)N1,CN1C=CC(=NC1=O)N,1984,h-bond,2
BUYSET10,"bis(2-(5-Methyl-2-furyl)-3-keto-L-gulonolactone 3,6-hemiketal) succinic anhydride",O=C1CCC(=O)O1,CC1=CC=C(O1)C1(O)C(=O)OC2C(O)COC12O,1984,h-bond,2
CEBWEL,"5,5',12,12'-bis(Triseleno)-bis(naphthacene-6,11-quinone) benzonitrile complex",N#Cc1ccccc1,O=C1c2ccccc2C(=O)c2c3[Se][Se][Se]c4c5C=CC=Cc5c([Se][Se][Se]c(c5C=CC=Cc35)c12)c1C(=O)c2ccccc2C(=O)c41,1984,weak_bond,1
CEGNOR,"1,3-Dihydro-2,2-di-iodo-tellurolo(3,4-b)quinoxaline-2,3-bis(iodomethyl)quinoxaline",ICc1nc2ccccc2nc1CI,I[Te]1(I)Cc2nc3ccccc3nc2C1,1984,halogen_bond,3
CEHGIF,18-Crown-6 N-methylthiourea,C1COCCOCCOCCOCCOCCO1,CNC(N)=S,1984,h-bond,2
CEHGOL,18-Crown-6 bis(dithio-oxamide),NC(=S)C(N)=S,C1COCCOCCOCCOCCOCCO1,1984,h-bond,2
CEHHEC,Diaza-18-crown-6 bis(2-guanidinobenzimidazole),NC(N)=NC1=Nc2ccccc2N1,C1COCCOCCNCCOCCOCCN1,1984,h-bond,2
CEJTAM,"1,4-Dithiine-tetracarboxylic N,N'-dimethyldi-imide acridine",CN1C(=O)C2=C(SC3=C(S2)C(=O)N(C)C3=O)C1=O,c1ccc2nc3ccccc3cc2c1,1984,h_bond,2
CEJVIW,"1,4,7,10,13,16-Hexaoxacyclo-octadecane N,N'-diformohydrazide",O=CNNC=O,C1COCCOCCOCCOCCOCCO1,1984,h-bond,2
CEJXOE,bis(2-(o-Methoxyphenoxy)ethyl) ether urea,NC(N)=O,COc1ccccc1OCCOCCOc1ccccc1OC,1984,h-bond,2
CEKBOJ,"2,9-Dimethyl-1,10-phenanthroline resorcinol",Oc1cccc(O)c1,Cc1ccc2ccc3ccc(C)nc3c2n1,1984,h_bond,2
CEKBUP,"Pyrene 1,4,5,8-naphthalenetetrone",O=C1C=CC(=O)C2=C1C(=O)C=CC2=O,c1cc2ccc3cccc4ccc(c1)c2c34,1984,weak_bond,1
CEKYUM,Naphthalene perfluorobiphenyl,Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,c1ccc2ccccc2c1,1984,weak_bond,1
CEWYIM20,"1,8-Biphenylenediol 1,2,6-trimethyl-4-pyridone",Oc1cccc2c3cccc(O)c3c12,CN1C(=CC(=O)C=C1C)C,1984,h_bond,2
CIFWUJ,"Diphenylacetylene 1,2,4,5-tetracyanobenzene complex",N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc(cc1)C#Cc1ccccc1,1984,weak_bond,1
CIKRAP,"bis(2,5-Dimethyl-1,4-benzoquinone) 2,5-dimethyl-1,4-dihydroxybenzene",Cc1cc(O)c(C)cc1O,CC1=CC(=O)C(=CC1=O)C,1984,h-bond,2
CILRAQ,"Pyrene 2,4,6-trinitroanisole",COc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34,1984,weak_bond,1
CIMCIK,"tris(4,4'-Dinitrobiphenyl) 4-hydroxybiphenyl",Oc1ccc(cc1)c1ccccc1,O=N(=O)c1ccc(cc1)c1ccc(cc1)N(=O)=O,1984,h-bond,2
CISCOW,"2,5-Dimethylbenzoquinone bis(hydroquinone)",CC1=CC(=O)C(=CC1=O)C,Oc1ccc(O)cc1,1984,h-bond,2
CISKIY,Imidazole dimethylphosphate,COP(O)(=O)OC,N1C=CN=C1,1984,h-bond,2
COGREV,"bis(l-Phenyl-3,5-dimethylpyrazole) oxalic acid",OC(=O)C(O)=O,CC1=NN(C(=C1)C)c1ccccc1,1984,h-bond,2
COHWIF,Triethylenediamine hydroquinone,C1CN2CCN1CC2,Oc1ccc(O)cc1,1984,h-bond,2
COHWOL,Triethylenediamine bis(phenol),Oc1ccccc1,C1CN2CCN1CC2,1984,h-bond,2
COMHIV,"Tetracyclo(14.2.24,7.210,13)tetracosa-4,6,10,12,16,18,19,21,23-nonaene ethenetetracarbonitrile",C1Cc2ccc(CCc3ccc(CCc4ccc1cc4)cc3)cc2,N#CC(C#N)=C(C#N)C#N,1984,weak_bond,1
CONPAW,(R)-(+)-bis-Ã?Â?-Naphthol (R)-(+)-methyl m-tolyl-sulfoxide,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,Cc1cccc(c1)S(C)=O,1984,h-bond,2
CONYAF10,"2,6-Di-isopropyl-5,5-dimethyl-4-carboxymethoxy-1,3-dioxane phenylamidine",NC(=N)c1ccccc1,CC(C)C1OC(OCC(O)=O)C(C)(C)C(O1)C(C)C,1984,h-bond,2
COXKUV,"1,8-Biphenylenediol N,N,N',N',N'',N''-hexamethylphosphoramide",CN(C)P(=O)(N(C)C)N(C)C,Oc1cccc2c3cccc(O)c3c12,1984,h-bond,2
COXLEG,"1,8-Biphenylenediol 2,6-dimethyl-Ã?Â?-pyrone",CC1=CC(=O)C=C(C)O1,Oc1cccc2c3cccc(O)c3c12,1984,h-bond,2
DANFUT,"bis(3Ã?Â±,12Ã?Â±-Dihydroxy-5-Ã?Â?-cholan-24-oic acid) quadricyclo(2.2.1.02,6.03,5)heptane",C1C2C3C2C2C1C32,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1984,weak_bond,1
BAHLAX10,Brucine (-)-1-(o-bromophenyl)-1-phenyl-2-propynol,COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CCC4(C6CC53)c2cc1OC,OC(C#C)(c1ccccc1)c1ccccc1Br,1985,halogen_bond,3
