,smiles1,smiles2
3819,[Se]=C(N1CCCc2ccc3CCCN(C(=[Se])c4ccccc4)c3c12)c1ccccc1,CC1(C)O[C@H]([C@@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1
3820,CC1(C)O[C@H]([C@@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,S=C(N1CCCc2ccc3CCCN(C(=S)c4ccccc4)c3c12)c1ccccc1
3821,OC(=O)c1ccc(O)cc1,N1N=Nc2ccccc12
3822,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,C1CN2CCN1CC2
3823,C(Cc1ccncc1)c1ccncc1,Nc1ccccc1C(O)=O
3824,C[Si](C)(CCCC(O)=O)O[Si](C)(C)CCCC(O)=O,c1cc(ccn1)c1ccncc1
3825,CCCCCCCCCCOc1ccc(cc1)/C=C/c1ccncc1,Fc1cc(F)c(F)c(I)c1F
3826,CCCCCCCCOc1ccc(cc1)/C=C/c1ccncc1,Fc1cc(F)c(F)c(I)c1F
3827,CCCCCCOc1ccc(cc1)/C=C/c1ccncc1,Fc1cc(I)c(F)c(F)c1F
3828,CCCCCCOc1ccc(cc1)/C=C/c1ccncc1,Fc1cc(F)c(I)c(F)c1F
3829,Fc1cc(F)c(F)c(I)c1F,CCCCOc1ccc(cc1)/C=C/c1ccncc1
3830,CCCCCCN1C=C(I)C(=O)NC1=O,C1CN2CCN1CC2
3831,NC(=O)N1c2ccccc2C=Cc2ccccc12,OC(=O)/C=C/C(O)=O
3832,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@H]1C3
3833,Brc1c(c(Br)c(c(Br)c1N(=O)=O)N(=O)=O)N(=O)=O,CC1(C)OOC(C)(C)OO1
3834,Clc1c(c(Cl)c(c(Cl)c1N(=O)=O)N(=O)=O)N(=O)=O,CC1(C)OOC(C)(C)OO1
3835,Clc1ccc(CNN(=O)=O)cc1,NCc1ccc(Cl)cc1
3836,OC(=O)C1CCC(CC1)CN1C(=O)c2cccc3cccc(C1=O)c23,c1ccc2ncccc2c1
3837,OC(=O)C1CCC(CC1)CN1C(=O)c2ccccc2C1=O,c1ccc2ncccc2c1
3838,OC(=O)C1CCC(CC1)CN1C(=O)c2ccccc2C1=O,c1cc(ccn1)c1ccncc1
3839,O=C(Nc1ccccc1)Nc1cccc2ncccc12,OC(=O)c1ccc(cc1)C(O)=O
3840,CCCOc1cc2Cc3cc(OCCC)c(Cc4cc(OCCCCBr)c(Cc5cc(OCCC)c(Cc6cc(OCCC)c(Cc1cc2OCCC)cc6OCCC)cc5OCCC)cc4OCCCCBr)cc3OCCC,BrCCCCOc1ccc(OCCCCBr)cc1
3841,c1cncc(c1)/N=N/c1cccnc1,OC(=O)CCC(O)=O
3842,c1cncc(c1)/N=N/c1cccnc1,OC(=O)CCCCC(O)=O
3843,c1cncc(c1)/N=N/c1cccnc1,OC(=O)CCCCCCC(O)=O
3844,c1cc(ccn1)/N=N/c1ccncc1,OC(=O)CCCCCCC(O)=O
3845,C1=CN(C=N1)c1ccc(cc1)c1cncnc1,Oc1ccc(O)cc1
3846,C1=CN(C=N1)c1ccc(cc1)c1cncnc1,Oc1cccc(O)c1
3847,c1cc(ccn1)c1cncnc1,Oc1cccc(O)c1
3848,c1cc(ccn1)c1cncnc1,Oc1ccc(O)cc1
3849,C[Si](C)(C)C#CCCC(O)(C(F)(F)F)C(F)(F)F,C1CN2CCN1CC2
3850,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,C(Cc1ccncc1)c1ccncc1
3851,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,c1cc(ccn1)/C=C/c1ccncc1
3852,CCCCNC(=O)OCC#CI,c1cc(ccn1)c1ccncc1
3853,CCCCNC(=O)OCC#CI,C(Cc1ccncc1)c1ccncc1
3854,Fc1c(F)c(I)c(F)c(F)c1I,C/C(O)=C(/C(C)=O)c1ccncc1
3855,CCCCc1ccc2c(c1)cc1OC34Oc5cc6cc(CCCC)ccc6c(c5O3)c3c5OC6(Oc5cc5cc(CCCC)ccc35)Oc3cc5cc(CCCC)ccc5c(c3O6)c3c5OC6(Oc7cc8cc(CCCC)ccc8c(c7O6)c2c1O4)Oc5cc1cc(CCCC)ccc31,C12=C3C4=C5C6=C3C3=C7C8=C9C3=C1C1=C3C9=C9C%10=C3C3=C%11C%12=C%13C3=C1C2=C1C4=C2C(=C%131)C1=C%12C3=C4C%12=C1C1=C%13C%14=C(C5=C21)C1=C2C5=C(C7=C61)C1=C6C5=C5C(=C%142)C(=C%12%13)C2=C4C4=C3C%11=C%10C3=C4C(=C52)C6=C3C9=C81
3856,OC1=C(Br)C(=O)C(=C(Br)C1=O)O,Cc1cccnc1Br
3857,Oc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O,NC(=O)c1ccncc1
3858,Fc1nc(F)c(F)c(C2=NSS[N]2)c1F,[N]1SSN=C1c1ccccc1
3859,CC(=O)N1CCN(CC1)c1ccc(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)c2ccc(Cl)cc2Cl)cc1,OC(=O)/C=C/C(O)=O
3860,CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)c2ccc(Cl)cc2Cl)cc1,OC(=O)CCC(O)=O
3861,CC(=O)N1CCN(CC1)c1ccc(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)c2ccc(Cl)cc2Cl)cc1,OC(=O)CCCCC(O)=O
3862,I/C=C/C=C/I,NC(N)=O
3863,O[C@H]([C@@H](O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,Cc1cccnc1
3864,NC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCCC(O)=O
3865,COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](O)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]1[C@H](O)[C@H]2OC,COP(=S)(OC)Oc1ccc(c(C)c1)N(=O)=O
3866,Fc1c(F)c(F)c2cc3C(=O)C=CC(=O)c3cc2c1F,c1ccc2cc3ccccc3cc2c1
3867,OC(=O)/C=C/C(O)=O,NC1=NC(=O)NC=C1
3868,ON1N=NN=C1C1=NN=NN1O,CN1N=NC(=N1)N
3869,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(=O)Nc1ccccc1
3870,Fc1c(F)c(I)c(F)c(F)c1I,Cc1ccc(cc1)S(N)=O
3871,Oc1ccc2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O,NC(=O)c1ccncc1
3872,Oc1cc(O)c2C(=O)C=C(Oc2c1)c1ccc(O)c(O)c1,NC(=O)c1ccncc1
3873,CC(=O)C1=C(N)C(=C2N=NC(=NN12)N1N=C(C)C=C1C)C#N,CC1=NN(C(=C1)C)C1=NNC(NN1)=C(C#N)C#N
3874,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CC(N)=O
3875,OC(=O)C=C,NC(N)=N
3876,FC(F)(Br)C(F)(F)Br,CN(C)P(=O)(N(C)C)N(C)C
3877,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
3878,COC(=O)CN1c2cccc(c2)N(CC(=O)OC)c2nc(Cl)nc(n2)N(CC(=O)OC)c2cccc(c2)N(CC(=O)OC)c2nc(Cl)nc1n2,COC(=O)COCC(=O)OC
3879,Fc1c(F)c(I)c(F)c(F)c1I,CC(N)=O
3880,Fc1c(F)c(I)c(F)c(F)c1I,CNC(=O)c1ccccc1
3881,COc1ccc(C(O)=O)c(O)c1,OC(=O)C(Cl)Cl
3882,C=CCN1c2cccc(n2)N(CC=C)c2cc(ncn2)N(CC=C)c2cccc(n2)N(CC=C)c2cc(ncn2)N(CC=C)c2cccc(n2)N(CC=C)c2cc1ncn2,C12=C3C4=C5C6=C7C8=C9C(=C36)C3=C1C1=C6C%10=C3C9=C3C9=C%10C%10=C%11C%12=C%13C(=C6%10)C6=C1C2=C1C4=C2C4=C%10C(=C%13C6=C14)C1=C%12C4=C6C%12=C1C%10=C1C2=C5C2=C7C5=C(C%12=C12)C6=C(C3=C85)C9=C%114
3883,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl,c1cc(ccn1)c1ccncc1
3884,Oc1ccc(cc1)C1=COc2cc(O)cc(O)c2C1=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
3885,OC(=O)c1cccc(O)c1O,NNC(=O)c1ccncc1
3886,OC(=O)c1cc(O)cc(O)c1,NNC(=O)c1ccncc1
3887,OC(=O)c1cccc(O)c1,NNC(=O)c1ccncc1
3888,OC(=O)c1ccccc1c1ccccc1C(O)=O,c1cc(ccn1)c1ccncc1
3889,NC1=NN=C(S1)c1ccc(Br)cc1,OC(=O)c1ccc(cc1)N(=O)=O
3890,O=C(N1CCC(CCCC2CCN(CC2)C(=O)c2ccncc2)CC1)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O
3891,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1
3892,FC(F)(I)C(F)(F)I,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1
3893,FC(F)(I)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
3894,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
3895,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
3896,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
3897,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCNC(=O)c1cccnc1)c1cccnc1
3898,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCNC(=O)c1cccnc1)c1cccnc1
3899,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1
3900,S1C=CC(=C1)c1cc2Sc3cc(C4=CSC=C4)c4C=CSc4c3c2c2SC=Cc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
3901,OC(=O)CSCc1ccc(CSCC(O)=O)cc1,Cc1cc(C)nc(N)n1
3902,Cc1cc(C)c(c(C)c1)[Si](C#CC(C)(C)C)(C#CC(C)(C)C)C#CC(C)(C)C,Fc1ccccc1F
3903,C1COCCOCCOCCOCCOCCO1,Nc1ccc(cc1)C(O)=O
3904,O=C(NCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCC(O)=O
3905,O=C(NCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCC(O)=O
3906,O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCC(O)=O
3907,O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCC(O)=O
3908,O=C(NCCCCCCCCNC(=O)c1ccncc1)c1ccncc1,OC(=O)CCCCCCC(O)=O
3909,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCC(O)=O
3910,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCC(O)=O
3911,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1,OC(=O)CCCCCCC(O)=O
3912,NC1=Nc2ccc(Br)cc2S1,OC(=O)CCCCCCCCC(O)=O
3913,NC1=Nc2ccc(Br)cc2S1,OC(=O)c1ccccc1O
3914,C(N1C=Nc2ccccc12)N1C=Nc2ccccc12,OC(=O)c1cccc(c1)N(=O)=O
3915,C(CCN1C=Nc2ccccc12)CN1C=Nc2ccccc12,OC(=O)c1ccc(cc1)N(=O)=O
3916,c1cc(ccn1)/C=N/N=C/c1ccncc1,OC(=O)Cc1ccc(cc1)N(=O)=O
3917,c1cncc(c1)/C=N/N=C/c1cccnc1,OC(=O)Cc1ccc(cc1)N(=O)=O
3918,c1ccc(/C=N/N=C/c2ccccn2)nc1,OC(=O)Cc1ccc(cc1)N(=O)=O
3919,CC(C)(C)c1cc(cc(c1)C(C)(C)C)C1=CN(CC(=O)O[C@H]2[C@H](O[C@@H]3OC(C)(C)O[C@H]23)[C@H]2COC(C)(C)O2)N=N1,C1CCCOc2ccc(CCCc3cccc(n3)c3cccc(n3)c3ccc(OCCC1)cc3)cc2
3920,Fc1c(I)c(F)c(I)c(F)c1I,[Se]=P(c1ccccc1)(c1ccccc1)c1ccccc1
3921,O1C(=CN=C1c1ccccc1)c1ccccc1,Oc1c(F)c(F)c(F)c(F)c1F
3922,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,O1C(=CN=C1c1ccccc1)c1ccccc1
3923,Fc1c(F)c(I)c(F)c(F)c1I,O1C(=CN=C1c1ccccc1)c1ccccc1
3924,NC(=S)N/N=C1\CCCc2ccccc12,N#Cc1nc(C#N)c(nc1C#N)C#N
3925,Cl[C@@]12C3=C4C5=C6C7=C8C9=C5C1=C1C5=C%10C%11=C%12C(=C95)C5=C9C%13=C%12[C@]%12(Cl)C%14=C%15C%16=C%17C%18=C%14[C@@]%13(Cl)C%13=C%18C%14=C%18C%19=C%13[C@@]9(Cl)C9=C([C@@]85Cl)[C@@]7(Cl)C5=C(C7=C8C%13=C5[C@@]6(Cl)C4=C4C5=C3C3=C2C2=C6C%20=C3C3=C5C(=C5C%21=C3C3=C(C%22=C%21C(=C([C@]85Cl)[C@]%187Cl)[C@]%14(Cl)[C@@]%17%22Cl)[C@]%16(Cl)C(=C5[C@@]6(Cl)C(=C([C@]%155Cl)[C@]%11%12Cl)[C@]%10(Cl)[C@@]12Cl)[C@@]%203Cl)[C@]%134Cl)[C@]%199Cl,Cl[C@]12C3=C4C5=C6C7=C8C9=C5C1=C1C5=C%10C%11=C%12C(=C95)C5=C9C%13=C%12[C@]%12(Cl)C%11=C%11C%14=C%10[C@@]1(Cl)C1=C%10C%15=C%16C%17=C%18C%19=C%20C%21=C%17C(=C3C%16=C21)C1=C4[C@@]6(Cl)C2=C(C3=C4C6=C2[C@@]7(Cl)C(=C2[C@@]9(Cl)C7=C(C9=C%16C%17=C%22C(=C%19C(=C%17[C@]49Cl)[C@]%203Cl)C3=C%18[C@]%15(Cl)C4=C([C@]%14%10Cl)[C@]%11(Cl)C9=C%12C%10=C(C%22=C9[C@@]34Cl)C%16=C7[C@]%13%10Cl)[C@]62Cl)[C@]85Cl)[C@]%211Cl
3926,CN1C(=O)[C@@]2(OP(c3ccccc3)(c3ccccc3)(c3ccccc3)c3cc(C)c(C)cc23)c2ccccc12,O=C1CCCC1
3927,CCCC1=NN(C)C2=C1N=C(NC2=O)c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,CC(=O)Oc1ccccc1C(O)=O
3928,C1Cc2cccc(CCCc3cc(C1)c1CCCc4cc(CCCc3c1)c1CCCc3cccc(CCCc4c1)c3)c2,N#CC(C#N)=C(C#N)C#N
3929,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,CC(C)(C)c1cc(O)ccc1O
3930,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,CCCOC(=O)c1cc(O)c(O)c(O)c1
3931,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,N1C=Cc2ccccc12
3932,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,Oc1ccccc1c1ccccc1
3933,FC(F)(F)C1=CC(=CC2=C(C(=C(C2=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
3934,Cc1cc2cc(C)c1NC(=O)c1cc(I)cc(c1)C(=O)Nc1c(C)cc(cc1C)C1(CCCCC1)c1cc(C)c(NC(=O)c3cccc(n3)C(=O)Nc3c(C)cc(cc3C)C32CCCCC3)c(C)c1,CCCCCC(=O)N(C)CCN(C)C(=O)c1ccccc1
3935,O[C@H]([C@@H](O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,C[C@@H]1CCCC(=O)C1
3936,O[C@H]([C@@H](O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC1CCC(=O)CC1
3937,CC1=NN(C(=C1)C)C(N1N=C(C)C=C1C)=C1NC(C=C1)=C(N1N=C(C)C=C1C)N1N=C(C)C=C1C,Oc1c(Cl)c(Cl)c(O)c(C#N)c1C#N
3938,CC1=NC=C(N1C[C@H](O)CCl)N(=O)=O,Nc1ccc(cc1)C(O)=O
3939,CC1=NC=C(N1C[C@@H](O)CCl)N(=O)=O,OC(=O)c1ccc(O)cc1
3940,CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1cccc(O)c1
3941,CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1cccc(O)c1O
3942,CN1C(=O)N(C)C2=C(NC=N2)C1=O,OC(=O)c1ccc(O)cc1O
3943,C[Si]1(C)O[Si](C)(C)O[Si]2(O[Si](C)(C)O[Si](C)(C)O[Si]3(O1)c1ccccc1c1ccccc31)c1ccccc1c1ccccc21,c1ccc2c(c1)c1ccccc1[Si]12c2ccccc2c2ccccc12
3944,CCCC[C@@H](CC)CN1C(=O)c2ccc3C(=O)NC(=O)c4ccc(C1=O)c2c34,N1C(=Cc2cc3C=C(Nc3nc12)C1=CC=CS1)C1=CC=CS1
3945,CCCCCCCCN1C(=O)c2ccc3C(=O)NC(=O)c4ccc(C1=O)c2c34,N1C(=Cc2cc3C=C(Nc3nc12)C1=CC=CO1)C1=CC=CO1
3946,O=C1NC(=O)c2ccc3C(=O)N(C4CCCCC4)C(=O)c4ccc1c2c34,N1C(=Cc2cc3C=C(Nc3nc12)C1=CC=CO1)C1=CC=CO1
3947,CC(C)(C)C1=PC(=NN1)c1ccccc1,CC(C)(C)C1=NNC(=P1)c1ccccc1
3948,Cc1cc(C)c([Se][Se]c2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c([Se]c2c(C)cc(C)cc2C)c(C)c1
3949,FC1=CN([C@H]2CCCO2)C(=O)NC1=O,Oc1cccc(O)c1O
3950,FC1=CN([C@H]2CCCO2)C(=O)NC1=O,NC(=O)c1cccnc1
3951,FC1=CN([C@@H]2CCCO2)C(=O)NC1=O,NC(=O)c1ccncc1
3952,FC1=CN([C@H]2CCCO2)C(=O)NC1=O,OC(=O)c1ccc(O)cc1
3953,C(Cc1ccncc1)c1ccncc1,Nc1cc(cc(c1)C(O)=O)C(O)=O
3954,Cc1ccc2ccccc2n1,Nc1ccccc1C(O)=O
3955,Fc1c(F)c(F)c(I)c(I)c1F,C(N1C=CN=C1C1=NC=CN1Cc1ccncc1)c1ccncc1
3956,Fc1c(F)c(I)c(F)c(F)c1I,C(N1C=CN=C1C1=NC=CN1Cc1ccncc1)c1ccncc1
3957,Fc1c(F)c(c(F)c(F)c1I)c1c(F)c(F)c(I)c(F)c1F,C(N1C=CN=C1C1=NC=CN1Cc1ccncc1)c1ccncc1
3958,Fc1c(F)c(F)c(I)c(I)c1F,C(N1C=CN=C1C1=NC=CN1Cc1cccnc1)c1cccnc1
3959,Fc1c(F)c(I)c(F)c(F)c1I,C(N1C=CN=C1C1=NC=CN1Cc1cccnc1)c1cccnc1
3960,Fc1c(I)c(F)c(I)c(F)c1I,C(N1C=CN=C1C1=NC=CN1Cc1cccnc1)c1cccnc1
3961,Fc1c(F)c(c(F)c(F)c1I)c1c(F)c(F)c(I)c(F)c1F,C(N1C=CN=C1C1=NC=CN1Cc1cccnc1)c1cccnc1
3962,Fc1c(I)c(F)c(I)c(F)c1I,C(N1C=CN=C1C1=NC=CN1Cc1ccccn1)c1ccccn1
3963,Fc1c(F)c(c(F)c(F)c1I)c1c(F)c(F)c(I)c(F)c1F,C(N1C=CN=C1C1=NC=CN1Cc1ccccn1)c1ccccn1
3964,Fc1c(I)c(F)c(I)c(F)c1I,C(N1C=CN=C1C1=NC=CN1Cc1ccccc1)c1ccccc1
3965,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,NC(=O)c1cnccn1
3966,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,C(Cc1ccncc1)c1ccncc1
3967,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,c1cc(ccn1)/C=C/c1ccncc1
3968,CC(C)OP(=S)(NC(=S)Nc1cccc(/N=C/c2ccccc2O)n1)OC(C)C,Oc1ccccc1C=O
3969,CC(=O)Nc1ccc(cc1)C(O)=O,NC(=O)c1ccccc1O
3970,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)C(O)=O
3971,COc1ccc(cc1O)N(=O)=O,NC(N)=O
3972,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1cc(O)c(O)c(O)c1)O,NC(=O)CN1CCCC1=O
3973,Nc1ccc(cc1)S(=O)(=O)/N=C1/NC=CS1,OC(=O)c1ccc(cc1)N(=O)=O
3974,C1NCc2cccc(CNCc3ccc(COCc4cccc(COCc5ccc1cc5)n4)cc3)n2,CC(C)(C)c1cc(NC(=O)Nc2cc(cc(c2)C(C)(C)C)C(C)(C)C)cc(c1)C(C)(C)C
3975,CCOC(=O)C1=C(C)NC(=C([C@H]1c1cccc(Cl)c1Cl)C(=O)OC)C,c1cc(ccn1)c1ccncc1
3976,NC1=NC(=CS1)C1=CSC(=N1)N,c1ccc(nc1)c1ccccn1
3977,Fc1c(F)c(/N=N\c2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,c1cc(ccn1)/C=C/c1ccncc1
3978,Fc1c(F)c(/N=N\c2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,c1cc(ccn1)/N=N/c1ccncc1
3979,Fc1c(F)c(/N=N\c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(ccn1)/C=C/c1ccncc1
3980,Fc1c(F)c(/N=N\c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(ccn1)/N=N/c1ccncc1
3981,Fc1c(F)c(C#C)c(F)c(F)c1C#C,c1cc(ccn1)c1ccncc1
3982,Fc1c(F)c(C#C)c(F)c(F)c1C#C,c1cc(ccn1)C#Cc1ccncc1
3983,Fc1c(F)c(C#C)c(F)c(F)c1C#C,c1cc(ccn1)/C=C/c1ccncc1
3984,Nc1ccc(cc1)c1cc(cc(c1)c1ccc(N)cc1)c1ccc(N)cc1,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
3985,Nc1ccc(cc1)c1cc(cc(c1)c1ccc(N)cc1)c1ccc(N)cc1,O=N(=O)c1cccc(c1)N(=O)=O
3986,OP(O)(=O)c1ccc(cc1)C(c1ccc(cc1)P(O)(O)=O)(c1ccc(cc1)P(O)(O)=O)c1ccc(cc1)P(O)(O)=O,c1ccc(nc1)c1ccccn1
3987,c1ccc(/C=C/c2ccccn2)nc1,Oc1ccccc1O
3988,c1ccc(nc1)C1C(C(C1c1ccccn1)c1ccccn1)c1ccccn1,Oc1ccccc1O
3989,COc1cc(/C=C/C(O)=O)ccc1O,NNC(=O)c1ccncc1
3990,NNC(=O)c1ccncc1,Oc1cccc(O)c1
3991,COc1cc(ccc1O)C(O)=O,NNC(=O)c1ccncc1
3992,OC(=O)/C=C/c1ccc(O)c(O)c1,NNC(=O)c1ccncc1
3993,Brc1ccc(Br)cc1,O=N(=O)c1ccc(cc1)N(=O)=O
3994,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2cc3ccccc3cc2c1
3995,C[C@@H](c1ncncc1F)[C@](O)(CN1C=NC=N1)c1ccc(F)cc1F,OC(=O)c1cccc(c1)N(=O)=O
3996,C[C@@H](c1ncncc1F)[C@](O)(CN1C=NC=N1)c1ccc(F)cc1F,Nc1ccc(cc1)C(O)=O
3997,CN1C=NC2=C(C)C(=O)NC(=O)N12,Nc1nc(N)nc(N)n1
3998,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCC(O)C2=N1,OC(=O)c1ccc(O)cc1
3999,CC1=C(CCN2CCC(CC2)C2=NOc3cc(F)ccc23)C(=O)N2CCCC(O)C2=N1,Nc1ccc(cc1)C(O)=O
4000,O/C(CCNC(=O)C(F)(F)F)=C1/Cc2ccccc2C1=O,OC1=C(Cc2ccccc12)C(=O)CCNC(=O)C(F)(F)F
4001,OC(=O)c1c(F)c(F)c(I)c(F)c1F,C1CSCCS1
4002,Oc1c(F)c(F)c(Br)c(F)c1F,O=S1CCS(=O)CC1
4003,Oc1c(F)c(F)c(I)c(F)c1F,O=S1CCCC1
4004,Oc1c(F)c(F)c(I)c(F)c1F,c1cc(ccn1)c1ccncc1
4005,CC(=O)NS(=O)(=O)c1ccc(N)cc1,c1cc(ccn1)c1ccncc1
4006,CC(=O)NS(=O)(=O)c1ccc(N)cc1,NC(=O)c1ccncc1
4007,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CN1C(=O)N(C)C2=C(NC=N2)C1=O
4008,OC(=O)c1ccccc1O,NC(=O)c1ccccn1
4009,NC(=O)c1ccccn1,OC(=O)CCC(O)=O
4010,NC(=O)c1ccccn1,OC(=O)/C=C/C(O)=O
4011,OC(=O)CCCCC(O)=O,NC(=O)c1ccccn1
4012,OC(=O)CCCC(O)=O,NC(=O)c1ccccn1
4013,O[C@H](C(O)=O)c1ccccc1,NC(=O)c1ccccn1
4014,NC(=O)c1ccccn1,OC(=O)CC(O)=O
4015,OC(=O)CCCSSCCCC(O)=O,c1cc(ccn1)c1ccncc1
4016,Cc1cc(CNc2cc(C)c(c(C)c2)c2ccncc2)cc(C)c1c1ccncc1,C1CCCCOCCOCCOCCOCCOCCOCCC1
4017,CN(C)CCNC1=C(NCCN(C)C)C(=O)C1=O,Oc1cccc(O)c1
4018,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,O[C@@H](CC(O)=O)C(O)=O
4019,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CC(C)(CC(O)=O)C(O)=O
4020,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,C/C(=C\C(O)=O)C(O)=O
4021,OC(=O)COc1ccc(Cl)cc1,c1ccc2ncccc2c1
4022,OC(=O)c1ccc(O)cc1,c1ccc2ncccc2c1
4023,OC(=O)CCC(O)=O,NC1=NN=CS1
4024,OC(=O)CCCC(O)=O,NC1=NN=CS1
4025,OC(=O)CCCCC(O)=O,NC1=NN=CS1
4026,FC1=CNC(=O)NC1=O,NC1=NC(=O)NC=C1F
4027,O[C@H](CC(O)=O)C(O)=O,NC1=NC(=O)NC=C1F
4028,NC1=NC(=O)NC=C1F,OC(=O)c1ccccc1
4029,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,NN1C=NN=C1
